62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.2034313725490196, ""x"": 0.7104301948051948, ""height"": 0.14307598039215685, ""width"": 0.12439123376623384}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.fliped_y.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.1940755873340143, ""x"": 0.3497970230040595, ""height"": 0.4770173646578141, ""width"": 0.41474966170500677}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.3.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.5643382352941176, ""x"": 0.5657467532467533, ""width"": 0.24878246753246747, ""height"": 0.2861519607843137}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.10570662581386442, ""x"": 0.5372907153729072, ""width"": 0.25215626585489603, ""height"": 0.04212945231711987}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.17502872462657984, ""x"": 0.7267884322678844, ""width"": 0.20065956367326232, ""height"": 0.19647644580620457}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7483722711604749, ""x"": 0.7952815829528158, ""height"": 0.17885867483722717, ""width"": 0.1555048198883816}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
62,ObjectId(5b6ddac47b7bf69e9420e7b6),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7889697433933358, ""x"": 0.40157280568239473, ""width"": 0.17529173008625065, ""height"": 0.13060130218307164}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:44.365Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7447916666666666, ""x"": 0.29667207792207795, ""height"": 0.19485294117647067, ""width"": 0.12581168831168826}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.fliped_x.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.06004901960784314, ""x"": 0.29667207792207795, ""height"": 0.19485294117647056, ""width"": 0.12581168831168826}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.fliped_xy.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.06004901960784314, ""x"": 0.5773133116883117, ""height"": 0.19485294117647056, ""width"": 0.12581168831168832}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.fliped_y.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.2512768130745659, ""x"": 0.10622462787550745, ""height"": 0.6496424923391215, ""width"": 0.4194857916102842}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.3.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.4258578431372549, ""x"": 0.33035714285714285, ""height"": 0.20894607843137253, ""width"": 0.28043831168831174}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.5441176470588235, ""x"": 0.6939935064935064, ""width"": 0.25162337662337664, ""height"": 0.38970588235294124}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.059364228265032556, ""x"": 0.7772704211060375, ""width"": 0.20065956367326243, ""height"": 0.1964764458062045}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.6733052470317886, ""x"": 0.4520547945205479, ""width"": 0.1752917300862507, ""height"": 0.13060130218307164}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
63,ObjectId(5b6ddacf7b7bf69e9420e7b7),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.7472232860972806, ""x"": 0.6793505834601725, ""height"": 0.24358483339716586, ""width"": 0.15728056823947234}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:34:55.113Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.6856617647058824, ""x"": 0.4640827922077922, ""height"": 0.10447303921568629, ""width"": 0.14021915584415584}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.fliped_x.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.20955882352941177, ""x"": 0.4640827922077922, ""height"": 0.10447303921568626, ""width"": 0.14021915584415584}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.fliped_xy.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.20955882352941177, ""x"": 0.39549512987012986, ""height"": 0.10447303921568626, ""width"": 0.14021915584415584}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.fliped_y.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.3054136874361593, ""x"": 0.43031123139377536, ""height"": 0.34831460674157305, ""width"": 0.4675236806495263}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.3.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.5618872549019608, ""x"": 0.5775162337662337, ""width"": 0.2804383116883117, ""height"": 0.20894607843137258}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.09996170049789353, ""x"": 0.5527650938609843, ""width"": 0.25215626585489603, ""height"": 0.042129452317119884}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.16928379931060897, ""x"": 0.7422628107559615, ""width"": 0.20065956367326232, ""height"": 0.19647644580620452}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.742627345844504, ""x"": 0.8107559614408929, ""width"": 0.1555048198883816, ""height"": 0.17885867483722717}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
64,ObjectId(5b6ddade7b7bf69e9420e7b8),ObjectId(5b0471ddf1e6500030825d24),"[{""geometry"": {""y"": 0.783224818077365, ""x"": 0.4170471841704719, ""height"": 0.13060130218307164, ""width"": 0.1752917300862506}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-08-10T18:35:10.160Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.32138480392156865, ""x"": 0.010551948051948052, ""height"": 0.3146446078431372, ""width"": 0.05093344155844155}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.fliped_x.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3636642156862745, ""x"": 0.010551948051948052, ""height"": 0.3146446078431373, ""width"": 0.05093344155844155}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.fliped_xy.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.3636642156862745, ""x"": 0.9383116883116883, ""height"": 0.3146446078431373, ""width"": 0.050933441558441594}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.fliped_y.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.12193627450980392, ""x"": 0.8875811688311688, ""height"": 0.6292892156862745, ""width"": 0.10186688311688319}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.04749138261202605, ""x"": 0.5778792491121258, ""height"": 0.19647644580620452, ""width"": 0.2006595636732622}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.20605132133282267, ""x"": 0.9312531709791982, ""width"": 0.06367326230339942, ""height"": 0.39333588663347374}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6208349291459211, ""x"": 0.6463723997970573, ""height"": 0.17885867483722706, ""width"": 0.1555048198883815}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6614324013787821, ""x"": 0.2526636225266362, ""height"": 0.13060130218307153, ""width"": 0.17529173008625065}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
310,ObjectId(5b97516e1025fcfc18ae202e),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.7353504404442742, ""x"": 0.4799594114662608, ""height"": 0.24358483339716575, ""width"": 0.15728056823947228}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T16:27:14.402Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.13909313725490197, ""x"": 0.2940340909090909, ""height"": 0.033700980392156854, ""width"": 0.20170454545454547}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.fliped_x.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.8268995098039216, ""x"": 0.2940340909090909, ""height"": 0.033700980392156854, ""width"": 0.20170454545454547}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.fliped_xy.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.8268995098039216, ""x"": 0.5040584415584416, ""height"": 0.033700980392156854, ""width"": 0.20170454545454541}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.fliped_y.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.25638406537282943, ""x"": 0.008119079837618403, ""height"": 0.1123595505617978, ""width"": 0.6725304465493911}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.3.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.0974264705882353, ""x"": 0.5799512987012987, ""width"": 0.40340909090909094, ""height"": 0.06740196078431372}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.5.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.043278437380314054, ""x"": 0.5355149670218163, ""height"": 0.04212945231711986, ""width"": 0.25215626585489603}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.11260053619302948, ""x"": 0.7250126839167935, ""width"": 0.20065956367326243, ""height"": 0.19647644580620452}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6859440827269245, ""x"": 0.7935058346017251, ""width"": 0.1555048198883815, ""height"": 0.17885867483722706}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
315,ObjectId(5b97516e1025fcfc18ae203f),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.7265415549597855, ""x"": 0.39979705733130394, ""width"": 0.1752917300862506, ""height"": 0.13060130218307153}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (39.JPG,mummification,2018-09-03T23:36:27.689Z,0,UT35-15D_01_02_2016 (39.mummification0.8.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.22395833333333334, ""x"": 0.3900162337662338, ""height"": 0.07352941176470587, ""width"": 0.10044642857142855}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.fliped_x.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.7022058823529411, ""x"": 0.3900162337662338, ""height"": 0.07352941176470595, ""width"": 0.10044642857142855}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.fliped_xy.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.7022058823529411, ""x"": 0.5093344155844156, ""height"": 0.07352941176470595, ""width"": 0.10044642857142849}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.fliped_y.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.23901940755873338, ""x"": 0.506765899864682, ""width"": 0.4073071718538567, ""height"": 0.11235955056179778}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.3.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.24208375893769152, ""x"": 0.11705006765899864, ""height"": 0.24514811031664963, ""width"": 0.33491204330175917}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.3.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.14338235294117646, ""x"": 0.3039772727272727, ""height"": 0.06740196078431374, ""width"": 0.24431818181818188}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.5.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.14522058823529413, ""x"": 0.07021103896103896, ""width"": 0.20089285714285715, ""height"": 0.14705882352941177}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.5.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6231617647058824, ""x"": 0.5397727272727273, ""height"": 0.07230392156862742, ""width"": 0.1964285714285714}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.5.JPG
119,ObjectId(5b97516a1025fcfc18ae19a0),ObjectId(5984676ae94fb4bc9c04bc64),"[{""geometry"": {""y"": 0.6599264705882353, ""x"": 0.15706168831168832, ""height"": 0.20343137254901966, ""width"": 0.2532467532467532}, ""style"": {}, ""type"": ""rect""}]",http://localhost:3000/2015/UT35-15D/Daily Photos/UT35-15D_01_02_2016 (3.JPG,mummification,2017-08-21T22:05:29.546Z,0,UT35-15D_01_02_2016 (3.mummification0.5.JPG
